1672426800000,16565.77000000,16570.53000000,16550.88000000,16555.88000000,1470.63513000,1672427699999,24352453.97009990,40403,700.94762000,11607219.02684050,0
1672427700000,16555.88000000,16567.68000000,16550.07000000,16561.85000000,1142.46614000,1672428599999,18916897.92521450,34303,585.84666000,9700646.28501560,0
1672428600000,16561.85000000,16564.41000000,16546.46000000,16556.77000000,1503.48651000,1672429499999,24890337.02676630,34603,800.08454000,13245556.62798750,0
1672429500000,16556.47000000,16559.88000000,16523.81000000,16525.37000000,1754.19358000,1672430399999,29016610.87890330,40065,863.80214000,14288410.74275940,0
1672430400000,16525.91000000,16550.96000000,16523.91000000,16544.78000000,1343.82123000,1672431299999,22220929.52397960,36465,705.65955000,11668692.54818420,0
1672431300000,16544.78000000,16559.42000000,16535.80000000,16538.01000000,1688.80733000,1672432199999,27945191.65902130,40004,867.58566000,14356320.36364310,0
1672432200000,16538.01000000,16546.52000000,16534.47000000,16543.38000000,1377.47858000,1672433099999,22784393.80757360,37499,693.41510000,11469698.04486310,0
1672433100000,16542.89000000,16571.51000000,16541.81000000,16568.69000000,1843.61567000,1672433999999,30520889.40956170,44342,949.63408000,15721053.51367010,0
1672434000000,16569.36000000,16677.35000000,16568.31000000,16605.92000000,5074.86019000,1672434899999,84313242.81136020,84269,2554.14607000,42434908.73253630,0
1672434900000,16606.55000000,16612.64000000,16586.68000000,16606.47000000,1532.46473000,1672435799999,25436461.49097660,40517,795.74620000,13208432.47494650,0
1672435800000,16605.85000000,16615.00000000,16593.50000000,16611.23000000,1196.94665000,1672436699999,19875053.76783970,33091,617.61503000,10255622.07278710,0
1672436700000,16611.23000000,16614.55000000,16580.20000000,16585.06000000,1068.92348000,1672437599999,17739421.73469460,34570,476.53479000,7908332.06830600,0
1672437600000,16585.06000000,16597.00000000,16584.35000000,16588.54000000,1099.59680000,1672438499999,18241811.15673230,31056,534.96619000,8874969.33046070,0
1672438500000,16589.03000000,16589.85000000,16577.57000000,16583.98000000,649.76779000,1672439399999,10775359.18235500,19966,304.80541000,5054799.39765110,0
1672439400000,16583.98000000,16591.70000000,16578.62000000,16588.59000000,1119.28578000,1672440299999,18563483.85998230,26707,558.41996000,9261704.06945580,0
1672440300000,16588.59000000,16592.48000000,16581.06000000,16583.27000000,1081.54287000,1672441199999,17939693.85897800,28099,506.76685000,8406023.74398680,0
1672441200000,16582.81000000,16599.82000000,16568.00000000,16593.88000000,1710.26619000,1672442099999,28372266.56124340,40712,852.56365000,14144262.77678510,0
1672442100000,16593.88000000,16599.73000000,16586.94000000,16595.48000000,904.07320000,1672442999999,15001472.82835580,29503,449.23096000,7454310.88527250,0
1672443000000,16595.03000000,16618.58000000,16589.96000000,16615.56000000,1374.84320000,1672443899999,22830336.95969990,35425,661.07609000,10977692.44401040,0
1672443900000,16615.97000000,16618.75000000,16598.58000000,16607.48000000,997.15888000,1672444799999,16559625.11014740,28520,444.77113000,7386217.19110040,0
1672444800000,16607.48000000,16616.37000000,16590.88000000,16591.65000000,1069.72586000,1672445699999,17757845.59568670,34622,516.19572000,8569380.98795930,0
1672445700000,16592.07000000,16599.38000000,16583.17000000,16593.03000000,1083.36926000,1672446599999,17973688.13420190,36864,537.92111000,8924568.58218720,0
1672446600000,16593.03000000,16603.04000000,16586.33000000,16594.21000000,1136.03493000,1672447499999,18852703.39642320,37744,611.72032000,10151643.98721910,0
1672447500000,16594.21000000,16594.58000000,16578.00000000,16580.32000000,975.12843000,1672448399999,16173736.94883100,32999,475.85256000,7892755.59108300,0
1672448400000,16580.32000000,16583.69000000,16565.96000000,16569.01000000,1080.11126000,1672449299999,17902519.29131920,33234,519.07700000,8603749.34260360,0
1672449300000,16569.00000000,16579.55000000,16563.67000000,16566.76000000,1062.64263000,1672450199999,17608304.41949240,34411,540.04414000,8948878.18262490,0
1672450200000,16566.76000000,16576.08000000,16566.37000000,16570.94000000,916.09720000,1672451099999,15180965.80431430,29800,467.68325000,7750217.09908540,0
1672451100000,16570.47000000,16575.52000000,16562.36000000,16568.24000000,948.92480000,1672451999999,15724417.83581810,29966,436.15705000,7227571.45510070,0
1672452000000,16568.23000000,16572.72000000,16560.65000000,16567.76000000,1003.21135000,1672452899999,16619334.13298600,34706,500.86145000,8297489.49756470,0
1672452900000,16568.09000000,16569.73000000,16560.47000000,16568.52000000,867.76085000,1672453799999,14375602.86502590,29420,406.38979000,6732550.37273730,0
1672453800000,16568.14000000,16575.13000000,16565.61000000,16573.03000000,926.93250000,1672454699999,15360130.52322010,30465,456.15130000,7558952.92893150,0
1672454700000,16573.43000000,16579.79000000,16569.93000000,16575.94000000,771.45645000,1672455599999,12787354.01320240,27803,377.32382000,6254405.61559250,0
1672455600000,16576.18000000,16577.38000000,16569.61000000,16570.76000000,810.85495000,1672456499999,13438425.90659330,29141,376.86612000,6245955.53240860,0
1672456500000,16570.76000000,16574.11000000,16561.49000000,16565.41000000,996.31085000,1672457399999,16505598.31415620,33643,501.84350000,8314015.24071070,0
1672457400000,16565.09000000,16566.00000000,16552.08000000,16554.70000000,1116.50821000,1672458299999,18487856.56675120,36372,558.03059000,9240425.93860390,0
1672458300000,16555.26000000,16560.00000000,16550.01000000,16552.46000000,890.97815000,1672459199999,14750867.69672740,32469,458.61709000,7592915.61637410,0
1672459200000,16552.46000000,16554.12000000,16543.00000000,16549.04000000,914.22938000,1672460099999,15131056.73198680,29998,439.85362000,7280027.63473790,0
1672460100000,16549.35000000,16553.51000000,16545.03000000,16546.41000000,535.69204000,1672460999999,8865363.83474930,20460,262.13645000,4338235.58436890,0
1672461000000,16546.07000000,16550.06000000,16541.75000000,16546.91000000,726.15896000,1672461899999,12015264.42706980,27196,357.27522000,5911707.43477340,0
1672461900000,16546.91000000,16555.59000000,16543.91000000,16551.89000000,1050.85803000,1672462799999,17392643.95530480,30656,581.20265000,9619485.17476690,0
1672462800000,16551.89000000,16566.37000000,16551.27000000,16559.27000000,1261.34700000,1672463699999,20886008.31548790,32337,597.94732000,9901277.91229270,0
1672463700000,16559.27000000,16561.20000000,16544.00000000,16544.85000000,969.19175000,1672464599999,16043775.94436420,25165,416.86046000,6900677.16825570,0
1672464600000,16544.92000000,16551.08000000,16540.10000000,16549.77000000,902.90709000,1672465499999,14940731.68362520,28133,476.74210000,7888952.24389700,0
1672465500000,16549.57000000,16553.70000000,16531.00000000,16538.76000000,1436.49548000,1672466399999,23764169.88558070,37814,676.97808000,11199692.74177540,0
1672466400000,16538.29000000,16553.00000000,16534.03000000,16552.12000000,1314.83967000,1672467299999,21753342.65822670,35755,688.42793000,11389846.29703170,0
1672467300000,16551.61000000,16556.67000000,16543.92000000,16548.82000000,1043.01450000,1672468199999,17262559.53235190,34563,509.96197000,8440298.16341390,0
1672468200000,16549.05000000,16556.58000000,16546.60000000,16550.38000000,769.87410000,1672469099999,12741350.30588550,26342,432.72173000,7161682.42786130,0
1672469100000,16550.04000000,16551.48000000,16541.08000000,16546.71000000,793.41117000,1672469999999,13127590.81708990,26597,390.94889000,6468605.23511890,0
1672470000000,16546.43000000,16551.41000000,16543.87000000,16544.96000000,805.14154000,1672470899999,13323463.68412380,26106,403.54333000,6677908.81957130,0
1672470900000,16544.89000000,16548.25000000,16542.36000000,16545.10000000,760.86960000,1672471799999,12588915.74956560,26936,382.89402000,6335209.69272760,0
1672471800000,16544.76000000,16561.19000000,16543.49000000,16560.64000000,1262.95319000,1672472699999,20905419.72409170,35267,687.08932000,11373436.25393250,0
1672472700000,16560.64000000,16568.12000000,16554.33000000,16565.09000000,1261.96608000,1672473599999,20899595.93565880,38038,650.29065000,10769716.41220770,0
1672473600000,16564.81000000,16567.32000000,16558.00000000,16558.93000000,1127.09457000,1672474499999,18666661.60693820,30689,533.53620000,8836461.24038670,0
1672474500000,16559.18000000,16562.61000000,16552.79000000,16558.35000000,1181.99905000,1672475399999,19569959.96440410,34495,587.34126000,9724511.64196040,0
1672475400000,16558.35000000,16583.90000000,16557.80000000,16578.00000000,1896.81566000,1672476299999,31434502.16756590,50473,945.90715000,15675491.79207980,0
1672476300000,16578.00000000,16579.60000000,16549.00000000,16554.05000000,1493.28598000,1672477199999,24729434.82776640,44912,699.59094000,11585438.50548910,0
1672477200000,16554.05000000,16555.54000000,16540.01000000,16551.55000000,1485.26063000,1672478099999,24577068.55352910,38650,713.65221000,11809011.46588230,0
1672478100000,16551.89000000,16557.98000000,16550.24000000,16556.94000000,1122.73220000,1672478999999,18586359.85268960,32400,550.46323000,9112772.19060720,0
1672479000000,16557.15000000,16557.55000000,16542.80000000,16545.06000000,1240.01226000,1672479899999,20520447.85902040,35895,607.11126000,10046766.60227150,0
1672479900000,16544.88000000,16547.23000000,16540.99000000,16544.26000000,1093.66213000,1672480799999,18092917.48151650,33221,559.83596000,9261714.12542990,0
1672480800000,16543.79000000,16557.64000000,16543.00000000,16556.29000000,1171.67241000,1672481699999,19393929.71170110,33964,629.84017000,10425436.87460630,0
1672481700000,16556.57000000,16573.80000000,16551.80000000,16567.82000000,2034.80971000,1672482599999,33700577.68228130,51581,1023.19069000,16946434.35886700,0
1672482600000,16567.82000000,16573.64000000,16553.90000000,16554.61000000,1121.45263000,1672483499999,18571846.32170470,35169,551.62614000,9135353.54906160,0
1672483500000,16554.65000000,16566.15000000,16554.24000000,16566.03000000,1071.27580000,1672484399999,17741683.15302930,37002,553.33791000,9164034.57039690,0
1672484400000,16565.74000000,16576.90000000,16563.30000000,16568.66000000,1352.67751000,1672485299999,22412335.42379230,42068,682.05163000,11300966.03199040,0
1672485300000,16568.66000000,16580.41000000,16564.35000000,16565.21000000,1510.28538000,1672486199999,25029015.20419380,40818,695.10499000,11519254.96373460,0
1672486200000,16565.21000000,16574.40000000,16563.71000000,16572.32000000,1088.81770000,1672487099999,18039089.63709880,39155,567.32882000,9399378.62318090,0
1672487100000,16572.32000000,16576.16000000,16566.42000000,16567.15000000,785.90626000,1672487999999,13023313.82244120,32813,372.97373000,6180649.88980190,0
1672488000000,16567.52000000,16574.43000000,16565.31000000,16570.87000000,1301.94699000,1672488899999,21570879.83198670,43951,687.28098000,11387129.66451030,0
1672488900000,16570.87000000,16573.39000000,16564.54000000,16567.54000000,1011.44085000,1672489799999,16758570.81983680,37828,518.63324000,8593298.65960240,0
1672489800000,16567.53000000,16569.18000000,16547.12000000,16551.85000000,1946.05287000,1672490699999,32223577.72504470,47314,1027.61244000,17015430.63274590,0
1672490700000,16551.48000000,16582.36000000,16548.00000000,16575.44000000,1852.90249000,1672491599999,30692641.15222480,46516,931.53597000,15430023.90082240,0
1672491600000,16575.07000000,16581.31000000,16572.01000000,16580.70000000,1272.32248000,1672492499999,21089468.27156620,38374,611.64417000,10138576.25651470,0
1672492500000,16580.70000000,16591.79000000,16575.49000000,16584.73000000,2109.97032000,1672493399999,34988582.63493360,52552,1036.03965000,17180149.26769890,0
1672493400000,16584.73000000,16606.84000000,16584.00000000,16591.33000000,2221.61984000,1672494299999,36863585.41720940,53114,1125.85092000,18681818.40660740,0
1672494300000,16591.82000000,16605.54000000,16589.61000000,16600.89000000,1554.48463000,1672495199999,25798726.06424800,42284,811.98829000,13476203.50233560,0
1672495200000,16600.89000000,16621.55000000,16595.16000000,16615.90000000,1776.13138000,1672496099999,29495269.32900000,43199,893.85736000,14843822.38292620,0
1672496100000,16615.90000000,16644.09000000,16614.90000000,16630.59000000,2703.77556000,1672496999999,44954301.73504020,62110,1367.61013000,22738922.29919460,0
1672497000000,16630.07000000,16638.52000000,16602.95000000,16608.36000000,2364.77662000,1672497899999,39302076.16838290,53595,1216.01626000,20210078.22392280,0
1672497900000,16608.36000000,16608.80000000,16580.70000000,16586.43000000,2168.01651000,1672498799999,35974278.86109500,44120,1099.74987000,18248186.28468040,0
1672498800000,16586.43000000,16625.79000000,16585.86000000,16613.39000000,1672.76547000,1672499699999,27776282.63152850,40256,872.40525000,14485656.99793800,0
1672499700000,16613.39000000,16625.28000000,16594.86000000,16603.47000000,1541.30106000,1672500599999,25604219.02250630,43031,784.97771000,13039973.04733050,0
1672500600000,16603.93000000,16605.52000000,16591.88000000,16596.87000000,1112.69788000,1672501499999,18469827.53394960,31536,572.23834000,9498734.72713750,0
1672501500000,16597.49000000,16601.73000000,16585.51000000,16590.10000000,1229.10469000,1672502399999,20397467.80241410,34597,625.00905000,10372258.47999830,0
1672502400000,16590.10000000,16597.77000000,16590.10000000,16592.89000000,891.76306000,1672503299999,14797696.94554420,27451,464.31414000,7704815.15636440,0
1672503300000,16592.77000000,16604.22000000,16581.24000000,16602.22000000,1250.40176000,1672504199999,20749871.54410530,32556,631.43398000,10478495.37996600,0
1672504200000,16602.22000000,16604.40000000,16594.12000000,16596.92000000,1019.48597000,1672505099999,16922565.00160440,33813,502.02829000,8333366.31437030,0
1672505100000,16596.49000000,16613.30000000,16594.69000000,16600.39000000,1107.93897000,1672505999999,18395403.56994780,35019,570.73150000,9476006.21039490,0
1672506000000,16600.93000000,16604.37000000,16581.00000000,16583.99000000,1427.19669000,1672506899999,23682256.13070170,36182,692.14741000,11485360.74961820,0
1672506900000,16583.24000000,16595.66000000,16571.01000000,16583.43000000,1753.01037000,1672507799999,29069108.60488690,49990,822.44386000,13638435.56919540,0
1672507800000,16583.43000000,16584.98000000,16577.14000000,16582.61000000,798.62617000,1672508699999,13242786.70862790,31542,417.46128000,6922405.80473830,0
1672508700000,16582.84000000,16586.96000000,16578.15000000,16582.08000000,865.21522000,1672509599999,14346895.67060020,31548,437.62146000,7256709.12586030,0
1672509600000,16581.45000000,16589.36000000,16580.47000000,16586.59000000,768.52101000,1672510499999,12745948.34688300,27982,386.18560000,6404967.92141400,0
1672510500000,16586.13000000,16587.00000000,16575.84000000,16577.13000000,648.28881000,1672511399999,10750026.50355710,24759,302.73834000,5020145.62552200,0
1672511400000,16577.12000000,16579.81000000,16571.80000000,16576.57000000,940.85734000,1672512299999,15595641.78103070,31543,464.65052000,7702150.96263020,0
1672512300000,16577.04000000,16582.50000000,16572.50000000,16577.79000000,983.13614000,1672513199999,16298483.28518450,30363,481.66480000,7985175.14219370,0
1672513200000,16577.78000000,16579.56000000,16571.00000000,16575.99000000,831.83553000,1672514099999,13787460.71274710,22240,464.98823000,7707016.37363220,0
1672514100000,16576.42000000,16580.39000000,16566.37000000,16572.17000000,905.61279000,1672514999999,15008764.30794260,26183,465.63565000,7717075.28906780,0
1672515000000,16571.72000000,16588.09000000,16571.23000000,16577.14000000,1204.75477000,1672515899999,19976049.83595200,34667,611.31073000,10136251.02620570,0
1672515900000,16576.66000000,16590.06000000,16565.10000000,16570.14000000,1102.23050000,1672516799999,18273772.13205220,33497,525.98696000,8720530.15547210,0
1672516800000,16570.14000000,16572.76000000,16567.16000000,16569.76000000,604.05429000,1672517699999,10009107.99608410,22991,305.93021000,5069283.44758020,0
1672517700000,16569.76000000,16574.97000000,16567.58000000,16570.71000000,686.33753000,1672518599999,11373756.57559580,22212,342.95295000,5683349.42534550,0
1672518600000,16570.99000000,16573.62000000,16564.09000000,16570.46000000,718.08075000,1672519499999,11897356.23909650,24479,374.43335000,6203751.95691430,0
1672519500000,16570.45000000,16573.56000000,16565.00000000,16568.60000000,613.67098000,1672520399999,10168266.40820790,21023,288.06460000,4773127.65609310,0
1672520400000,16568.19000000,16571.64000000,16564.43000000,16566.31000000,797.38422000,1672521299999,13210263.92570380,23906,401.52404000,6652101.03110170,0
1672521300000,16566.39000000,16570.04000000,16557.46000000,16563.84000000,944.62485000,1672522199999,15646174.69216860,28608,445.64665000,7381506.89098670,0
1672522200000,16563.57000000,16568.34000000,16554.15000000,16560.53000000,826.91784000,1672523099999,13694254.08651930,23630,420.75855000,6968268.07741480,0
1672523100000,16559.80000000,16561.19000000,16544.12000000,16548.28000000,1049.84698000,1672523999999,17377335.37554520,28921,478.48414000,7920020.21726920,0
1672524000000,16548.28000000,16567.49000000,16542.02000000,16565.38000000,1049.83538000,1672524899999,17378743.09878110,31081,511.39985000,8465399.89508600,0
1672524900000,16564.95000000,16565.62000000,16506.36000000,16544.98000000,2057.59853000,1672525799999,34020707.73997610,41327,978.98588000,16186509.10660410,0
1672525800000,16544.78000000,16553.30000000,16517.76000000,16538.37000000,1384.35830000,1672526699999,22891588.88538350,32350,642.77412000,10628568.71025210,0
1672526700000,16538.37000000,16538.84000000,16470.00000000,16520.81000000,2203.34404000,1672527599999,36375887.93309430,49175,986.79828000,16291050.05790480,0
1672527600000,16520.28000000,16524.91000000,16487.74000000,16502.67000000,1881.98123000,1672528499999,31061904.95825220,52709,916.35680000,15124362.88744600,0
1672528500000,16502.67000000,16529.54000000,16500.73000000,16524.64000000,1183.46729000,1672529399999,19551244.83053340,38396,591.18552000,9766406.91696310,0
1672529400000,16524.65000000,16551.24000000,16520.44000000,16546.13000000,1208.31960000,1672530299999,19985671.51710520,35003,609.91861000,10088138.26173560,0
1672530300000,16546.14000000,16550.55000000,16534.92000000,16542.40000000,699.66495000,1672531199999,11573006.67493130,26524,333.56242000,5517467.66876100,0
1672531200000,16541.77000000,16544.76000000,16520.00000000,16520.69000000,1172.53835000,1672532099999,19384546.35314420,37484,553.35053000,9148049.50224960,0
1672532100000,16521.26000000,16545.70000000,16517.72000000,16544.19000000,1102.62888000,1672532999999,18229816.94388640,33528,588.35947000,9727374.91925640,0
1672533000000,16544.19000000,16544.61000000,16508.39000000,16515.43000000,1365.65633000,1672533899999,22565292.32853300,48518,664.46239000,10979132.11034350,0
1672533900000,16515.91000000,16536.84000000,16515.43000000,16529.67000000,724.01214000,1672534799999,11966637.96115930,30324,373.77533000,6177796.33850770,0
1672534800000,16529.59000000,16541.80000000,16525.78000000,16538.21000000,977.24680000,1672535699999,16158676.33389400,32200,458.02292000,7573419.42840200,0
1672535700000,16537.68000000,16540.82000000,16530.76000000,16534.60000000,661.68521000,1672536599999,10941202.31451270,27617,302.49773000,5002019.58632340,0
1672536600000,16534.02000000,16543.38000000,16530.62000000,16539.94000000,792.69185000,1672537499999,13108646.25853330,30170,388.61598000,6426522.64510070,0
1672537500000,16539.94000000,16556.80000000,16538.03000000,16551.47000000,1158.44283000,1672538399999,19168232.43766920,36569,581.11238000,9615454.34503820,0
1672538400000,16551.47000000,16551.59000000,16539.57000000,16549.03000000,903.09653000,1672539299999,14940888.34215480,30782,437.35249000,7235663.85185990,0
1672539300000,16549.02000000,16555.00000000,16546.48000000,16552.89000000,804.41804000,1672540199999,13313376.72144630,28821,408.71856000,6764457.50029530,0
1672540200000,16552.89000000,16559.77000000,16538.38000000,16538.77000000,879.62878000,1672541099999,14558786.37954970,29971,395.88107000,6552542.27711900,0
1672541100000,16538.77000000,16549.12000000,16538.14000000,16548.19000000,731.69703000,1672541999999,12106401.93247050,25824,369.17090000,6108204.23846230,0
1672542000000,16548.19000000,16548.19000000,16523.34000000,16527.87000000,1559.42213000,1672542899999,25779531.59857580,46903,727.02409000,12018518.59245230,0
1672542900000,16527.44000000,16533.09000000,16518.21000000,16529.89000000,1253.37828000,1672543799999,20712974.26200320,40230,625.41291000,10335658.01805290,0
1672543800000,16529.89000000,16537.42000000,16526.74000000,16533.68000000,726.21190000,1672544699999,12006193.54018000,25769,394.39364000,6520457.15503240,0
1672544700000,16533.68000000,16537.72000000,16529.53000000,16533.04000000,703.06819000,1672545599999,11623842.53669540,24822,349.26223000,5774410.71959280,0
1672545600000,16533.04000000,16535.97000000,16524.57000000,16526.12000000,840.02655000,1672546499999,13885835.31381660,27254,393.50205000,6504744.69971690,0
1672546500000,16526.12000000,16530.25000000,16516.49000000,16518.59000000,1411.33708000,1672547399999,23319515.30507330,37070,718.79088000,11876756.98919200,0
1672547400000,16518.31000000,16525.95000000,16517.58000000,16519.47000000,848.75887000,1672548299999,14023232.07750640,28982,446.02656000,7369361.55780770,0
1672548300000,16519.96000000,16526.99000000,16511.92000000,16521.85000000,1184.88659000,1672549199999,19574061.78174830,36229,630.08226000,10408954.77735460,0
1672549200000,16522.22000000,16524.00000000,16512.30000000,16518.37000000,1026.47060000,1672550099999,16956250.07581190,31761,514.48770000,8499013.80417250,0
1672550100000,16518.77000000,16522.66000000,16512.31000000,16521.07000000,1022.11408000,1672550999999,16883012.78041170,32390,531.68047000,8782336.29141210,0
1672551000000,16521.42000000,16522.75000000,16514.79000000,16520.02000000,669.28025000,1672551899999,11055605.08645670,24219,349.10466000,5766811.09082010,0
1672551900000,16520.03000000,16534.98000000,16518.85000000,16530.71000000,999.50685000,1672552799999,16517349.18469740,30171,530.38300000,8764730.39905150,0
1672552800000,16530.71000000,16543.69000000,16528.81000000,16537.72000000,949.23319000,1672553699999,15697183.10733080,29580,483.27442000,7991767.93811020,0
1672553700000,16538.05000000,16550.00000000,16537.64000000,16544.63000000,976.15533000,1672554599999,16150429.80917060,28733,447.20343000,7398976.44083790,0
1672554600000,16545.02000000,16545.96000000,16538.41000000,16544.68000000,700.60455000,1672555499999,11589528.49161230,22882,332.11182000,5493880.09998800,0
1672555500000,16544.38000000,16546.93000000,16538.46000000,16539.79000000,718.90899000,1672556399999,11892419.24533740,24879,362.57212000,5997832.57870480,0
1672556400000,16539.79000000,16544.57000000,16522.42000000,16530.26000000,1473.82665000,1672557299999,24367038.24000490,41726,682.32621000,11281212.47026330,0
1672557300000,16530.82000000,16530.82000000,16499.01000000,16522.78000000,1815.73002000,1672558199999,29979612.59377820,44744,853.55546000,14093113.45046650,0
1672558200000,16522.28000000,16529.98000000,16504.17000000,16525.24000000,973.59913000,1672559099999,16082222.75759520,32022,491.60021000,8120648.25061750,0
1672559100000,16525.59000000,16532.37000000,16520.67000000,16526.19000000,921.80242000,1672559999999,15234718.33832060,30053,449.10827000,7422599.19394720,0
1672560000000,16525.70000000,16534.03000000,16516.78000000,16518.19000000,1154.72646000,1672560899999,19082091.56206450,34806,537.07238000,8875499.27690700,0
1672560900000,16518.19000000,16525.88000000,16513.24000000,16523.23000000,991.67781000,1672561799999,16383134.10179480,33075,502.13082000,8295686.56040800,0
1672561800000,16522.83000000,16527.11000000,16509.30000000,16510.68000000,1045.51261000,1672562699999,17269824.91324630,34198,484.82409000,8008517.70207790,0
1672562700000,16510.68000000,16517.35000000,16508.45000000,16513.34000000,1080.00335000,1672563599999,17833332.88067710,33526,568.37541000,9385316.55462090,0
1672563600000,16513.33000000,16515.23000000,16505.20000000,16514.75000000,1004.21866000,1672564499999,16580291.10279510,32623,513.75618000,8482555.64239340,0
1672564500000,16515.11000000,16522.63000000,16511.96000000,16514.23000000,999.24874000,1672565399999,16505118.25278430,33086,492.05075000,8127511.33274410,0
1672565400000,16514.64000000,16533.12000000,16514.22000000,16531.85000000,883.55127000,1672566299999,14599843.26939180,29912,454.19390000,7504919.10589270,0
1672566300000,16531.85000000,16542.49000000,16525.62000000,16537.88000000,1213.73182000,1672567199999,20068943.35723780,38449,643.34056000,10637689.60872680,0
1672567200000,16538.32000000,16543.14000000,16533.42000000,16542.85000000,1179.05514000,1672568099999,19497873.95069670,37082,621.87268000,10284054.29547150,0
1672568100000,16542.60000000,16547.38000000,16539.98000000,16544.07000000,801.48739000,1672568999999,13259520.97388020,28817,397.16149000,6570559.45198170,0
1672569000000,16543.69000000,16544.75000000,16533.79000000,16539.58000000,970.78802000,1672569899999,16055305.44049090,31056,481.43639000,7962275.58140960,0
1672569900000,16539.83000000,16548.71000000,16538.12000000,16548.34000000,852.43561000,1672570799999,14100819.61096320,31090,437.61808000,7239075.12015120,0
1672570800000,16547.98000000,16552.67000000,16545.05000000,16547.92000000,1003.64870000,1672571699999,16609492.80594060,36051,507.50188000,8398798.21938810,0
1672571700000,16547.56000000,16547.96000000,16540.20000000,16544.56000000,825.55748000,1672572599999,13658484.74556360,31394,387.10965000,6404613.88414400,0
1672572600000,16544.56000000,16552.03000000,16542.14000000,16550.95000000,922.90734000,1672573499999,15272199.05399940,32845,474.73545000,7856007.40673270,0
1672573500000,16550.59000000,16557.00000000,16547.51000000,16556.66000000,987.41661000,1672574399999,16343716.17477010,33748,501.05217000,8293510.85993770,0
1672574400000,16556.66000000,16572.42000000,16548.58000000,16564.36000000,1460.27557000,1672575299999,24179211.19196400,44573,734.43079000,12160889.01894700,0
1672575300000,16564.37000000,16570.06000000,16557.08000000,16564.27000000,1103.00695000,1672576199999,18269115.09275130,38145,549.48867000,9101266.07519480,0
1672576200000,16564.06000000,16572.94000000,16555.00000000,16556.92000000,834.02210000,1672577099999,13811755.47982660,31199,399.39268000,6614094.57747220,0
1672577100000,16556.92000000,16562.99000000,16555.20000000,16560.93000000,753.18102000,1672577999999,12473256.29100320,32883,381.61772000,6319924.33503820,0
1672578000000,16561.29000000,16567.26000000,16550.36000000,16554.25000000,1145.15541000,1672578899999,18964022.53017480,39205,566.19917000,9376463.27352680,0
1672578900000,16554.24000000,16555.38000000,16541.27000000,16550.92000000,1042.74296000,1672579799999,17255761.48502790,36390,482.16172000,7979107.29546450,0
1672579800000,16550.92000000,16552.00000000,16539.05000000,16542.55000000,1412.34854000,1672580699999,23367293.40164420,45231,687.59794000,11376477.97325690,0
1672580700000,16542.55000000,16549.04000000,16539.90000000,16548.04000000,779.43512000,1672581599999,12896120.89261490,30380,396.29900000,6557031.35385480,0
1672581600000,16547.61000000,16554.63000000,16545.34000000,16553.11000000,981.49152000,1672582499999,16244050.35817730,30317,508.73162000,8419738.90165290,0
1672582500000,16553.56000000,16558.19000000,16552.59000000,16556.53000000,650.21299000,1672583399999,10764182.00360940,26189,342.06328000,5662876.43688650,0
1672583400000,16556.15000000,16558.56000000,16546.83000000,16548.00000000,700.31519000,1672584299999,11592269.83968970,23645,340.35789000,5633969.95603150,0
1672584300000,16547.67000000,16552.98000000,16540.85000000,16542.94000000,962.97123000,1672585199999,15934513.34087580,30261,469.83933000,7774697.75542640,0
1672585200000,16542.94000000,16549.78000000,16542.45000000,16549.57000000,751.45334000,1672586099999,12433812.67795620,29079,403.92867000,6683634.00253360,0
